ip,name,country_id,city,version,error,dnssec,reliability,checked_at,created_at
210.201.110.80,HC210-201-110-80.static.apol.com.tw.,TW,,dnsmasq-2.59,,false,0.88,2019-04-10T09:37:12Z,2014-12-29T15:26:55Z
125.227.243.159,125-227-243-159.HINET-IP.hinet.net.,TW,Tainan City,,,false,0.88,2019-04-10T09:37:12Z,2014-12-29T15:26:58Z
202.39.210.77,202-39-210-77.HINET-IP.hinet.net.,TW,,dnsmasq-2.48,,false,0.80,2019-04-10T09:37:11Z,2014-12-29T15:27:22Z
209.252.188.103,209-252-188-103.ip.mcleodusa.net.,US,Garland,,,false,0.85,2019-04-10T09:37:10Z,2014-12-29T15:27:59Z
204.122.16.9,ns2.eskimo.com.,US,,9.9.4-RedHat-9.9.4-73.el7_6,,true,0.82,2019-04-10T09:37:11Z,2014-12-29T15:28:10Z
182.54.221.209,,MY,Tawau,dnsmasq-2.46,,false,0.87,2019-04-10T09:37:11Z,2014-12-29T15:28:16Z
122.182.19.4,telemedia-smb-004.19.182.122.airtelbroadband.in.,IN,,,,false,0.88,2019-04-10T09:37:14Z,2014-12-29T15:28:27Z
194.85.153.122,ns.inservin.ru.,RU,,,,false,0.89,2019-04-10T09:37:11Z,2014-12-29T15:28:42Z
122.0.21.98,static-122-0-21-98.mykris.net.,MY,Johor Bahru,,,false,0.90,2019-04-10T09:37:12Z,2014-12-29T15:28:43Z
212.19.21.235,host.212-19-21-235.broadband.redcom.ru.,RU,Khabarovsk,,,false,0.87,2019-04-10T09:37:12Z,2014-12-29T15:28:53Z
61.220.204.209,61-220-204-209.HINET-IP.hinet.net.,TW,Taipei,DNSServer,,false,0.89,2019-04-10T09:37:12Z,2014-12-29T15:29:03Z
211.108.62.84,,KR,,,,false,0.89,2019-04-10T09:37:15Z,2014-12-29T15:29:07Z
31.192.185.249,249.185-192-31.telenet.ru.,RU,Yekaterinburg,,,false,0.89,2019-04-10T09:37:11Z,2014-12-29T15:29:09Z
195.158.110.86,mail.fxb.com.mt.,MT,Imsida,,,false,0.87,2019-04-10T09:37:13Z,2014-12-29T15:30:15Z
218.152.168.138,,KR,,,,false,0.49,2019-04-10T09:37:16Z,2014-12-29T15:30:25Z
60.249.176.176,metrology.com.tw.,TW,Kaohsiung City,,,false,0.88,2019-04-10T09:37:13Z,2014-12-29T15:30:27Z
210.216.54.150,,KR,Seongnam-si,,,false,0.92,2019-04-10T09:37:13Z,2014-12-29T15:30:45Z
203.175.178.5,gatewaybbs.com.au.,AU,Camperdown,,,false,0.88,2019-04-10T09:37:14Z,2014-12-29T15:30:45Z
109.164.199.154,154.199.164.109.static.wline.lns.sme.cust.swisscom.ch.,CH,Oberbipp,dnsmasq-2.48,,false,0.95,2019-04-10T09:37:12Z,2014-12-29T15:31:20Z
177.131.114.86,177-131-114-86.acessoline.net.br.,BR,Aguas de Chapeco,dnsmasq-2.78,,false,0.87,2019-04-10T09:37:15Z,2014-12-29T15:31:34Z
66.172.234.227,66-172-234-227.longlines.com.,US,Sioux City,9.9.7-P3,,false,0.89,2019-04-10T09:37:13Z,2014-12-29T15:31:46Z
208.77.177.3,ns1.mycomspan.com.,US,Coquille,9.9.4-RedHat-9.9.4-29.el7_2.3,,true,0.89,2019-04-10T09:37:13Z,2014-12-29T15:31:56Z
89.175.26.104,mail.me-online.ru.,RU,,,,false,0.95,2019-04-10T09:37:12Z,2014-12-29T15:31:58Z
31.135.16.194,,PL,Wolnica,,,false,0.92,2019-04-10T09:37:16Z,2014-12-29T15:31:59Z
185.35.52.36,hosted.by.hostbasket.com.,BE,,,,false,0.92,2019-04-10T09:37:12Z,2014-12-29T15:32:02Z
